# SIMULACION DE COLISIONES MULTIPLES
# tiempo  id  x  y  velX  velY  masa
#--------------------------------------------------
15.1  2  284.308  352.015  64.9519  -15.474  12
15.2  0  848.777  321.67  41.0965  59.9648  25
15.2  1  955.786  208.33  42.4264  22.563  20
15.2  2  290.803  350.369  64.9519  -16.455  12
15.3  0  852.886  327.569  41.0965  58.9838  25
15.3  1  960.029  210.489  42.4264  21.582  20
15.3  2  297.298  348.625  64.9519  -17.436  12
15.4  0  856.996  333.369  41.0965  58.0028  25
15.4  1  964.271  212.549  42.4264  20.601  20
15.4  2  303.793  346.784  64.9519  -18.417  12
15.5  0  861.105  339.071  41.0965  57.0218  25
15.5  1  968.514  214.511  42.4264  19.62  20
15.5  2  310.289  344.844  64.9519  -19.398  12
15.6  0  865.215  344.675  41.0965  56.0408  25
15.6  1  972.756  216.375  42.4264  18.639  20
15.6  2  316.784  342.806  64.9519  -20.379  12
15.7  0  869.325  350.181  41.0965  55.0598  25
15.7  1  976.999  218.14  42.4264  17.658  20
15.7  2  323.279  340.67  64.9519  -21.36  12
15.8  0  873.434  355.589  41.0965  54.0788  25
15.8  1  981.242  219.808  42.4264  16.677  20
15.8  2  329.774  338.436  64.9519  -22.341  12
15.9  0  877.544  360.899  41.0965  53.0978  25
15.9  1  985.484  221.378  42.4264  15.696  20
15.9  2  336.269  336.104  64.9519  -23.322  12
16  0  881.654  366.111  41.0965  52.1168  25
16  1  989.727  222.849  42.4264  14.715  20
16  2  342.765  333.673  64.9519  -24.303  12
16.1  0  885.763  371.224  41.0965  51.1358  25
16.1  1  993.97  224.223  42.4264  13.734  20
16.1  2  349.26  331.145  64.9519  -25.284  12
16.2  0  889.873  376.24  41.0965  50.1548  25
16.2  1  998.212  225.498  42.4264  12.753  20
16.2  2  355.755  328.519  64.9519  -26.265  12
16.3  0  893.983  381.157  41.0965  49.1738  25
16.3  1  1002.45  226.675  -42.4264  11.772  20
16.3  2  362.25  325.794  64.9519  -27.246  12
16.4  0  898.092  385.976  41.0965  48.1928  25
16.4  1  998.212  227.754  -42.4264  10.791  20
16.4  2  368.745  322.971  64.9519  -28.227  12
16.5  0  902.202  390.698  41.0965  47.2118  25
16.5  1  993.97  228.735  -42.4264  9.81  20
16.5  2  375.24  320.05  64.9519  -29.208  12
16.6  0  906.312  395.321  41.0965  46.2308  25
16.6  1  989.727  229.618  -42.4264  8.829  20
16.6  2  381.736  317.032  64.9519  -30.189  12
16.7  0  910.421  399.846  41.0965  45.2498  25
16.7  1  985.484  230.403  -42.4264  7.848  20
16.7  2  388.231  313.915  64.9519  -31.17  12
16.8  0  914.531  404.273  41.0965  44.2688  25
16.8  1  981.242  231.09  -42.4264  6.867  20
16.8  2  394.726  310.699  64.9519  -32.151  12
16.9  0  918.641  408.601  41.0965  43.2878  25
16.9  1  976.999  231.678  -42.4264  5.886  20
16.9  2  401.221  307.386  64.9519  -33.132  12
17  0  922.75  412.832  41.0965  42.3068  25
17  1  972.756  232.169  -42.4264  4.905  20
17  2  407.716  303.975  64.9519  -34.113  12
17.1  0  926.86  416.965  41.0965  41.3258  25
17.1  1  968.514  232.561  -42.4264  3.924  20
17.1  2  414.212  300.466  64.9519  -35.094  12
17.2  0  930.97  420.999  41.0965  40.3448  25
17.2  1  964.271  232.855  -42.4264  2.943  20
17.2  2  420.707  296.858  64.9519  25.2525  12
17.3  0  935.079  424.935  41.0965  39.3638  25
17.3  1  960.029  233.052  -42.4264  1.962  20
17.3  2  427.202  299.285  64.9519  -16.9901  12
17.4  0  939.189  428.774  41.0965  38.3828  25
17.4  1  955.786  233.15  -42.4264  0.981  20
17.4  2  433.697  297.488  64.9519  12.5797  12
17.5  0  943.298  432.514  41.0965  37.4018  25
17.5  1  951.543  233.15  -42.4264  1.11022e-15  20
17.5  2  440.192  298.648  64.9519  -8.11911  12
17.6  0  947.408  436.156  41.0965  36.4208  25
17.6  1  947.301  233.052  -42.4264  -0.981  20
17.6  2  446.688  297.738  64.9519  6.37008  12
17.7  0  951.518  439.7  41.0965  35.4398  25
17.7  1  943.058  232.855  -42.4264  -1.962  20
17.7  2  453.183  298.277  64.9519  -3.77236  12
17.8  0  955.627  443.146  41.0965  34.4588  25
17.8  1  938.815  232.561  -42.4264  -2.943  20
17.8  2  459.678  297.802  64.9519  3.32735  12
17.9  0  959.737  446.494  41.0965  33.4778  25
17.9  1  934.573  232.169  -42.4264  -3.924  20
17.9  2  466.173  298.036  -64.9519  2.34635  12
18  0  963.847  449.743  41.0965  32.4968  25
18  1  930.33  231.678  -42.4264  -4.905  20
18  2  459.678  298.173  -64.9519  0  12
18.1  0  967.956  452.895  41.0965  31.5158  25
18.1  1  926.087  231.09  -42.4264  -5.886  20
18.1  2  453.183  298.075  -64.9519  0  12
18.2  0  972.066  455.948  41.0965  30.5348  25
18.2  1  921.845  230.403  -42.4264  -6.867  20
18.2  2  446.688  297.977  -64.9519  0  12
18.3  0  976.176  458.904  41.0965  29.5538  25
18.3  1  917.602  229.618  -42.4264  -7.848  20
18.3  2  440.192  297.878  -64.9519  0  12
18.4  0  980.285  461.761  41.0965  28.5728  25
18.4  1  913.36  228.735  -42.4264  -8.829  20
18.4  2  433.697  297.78  -64.9519  0  12
18.5  0  984.395  464.52  41.0965  27.5918  25
18.5  1  909.117  227.754  -42.4264  -9.81  20
18.5  2  427.202  297.682  -64.9519  0  12
18.6  0  988.505  467.181  41.0965  26.6108  25
18.6  1  904.874  226.675  -42.4264  -10.791  20
18.6  2  420.707  297.584  -64.9519  0  12
18.7  0  992.614  469.744  41.0965  25.6298  25
18.7  1  900.632  225.498  -42.4264  -11.772  20
18.7  2  414.212  297.486  -64.9519  0  12
18.8  0  996.724  472.209  41.0965  24.6488  25
18.8  1  896.389  224.223  -42.4264  -12.753  20
18.8  2  407.716  297.388  -64.9519  0  12
18.9  0  1000.83  474.576  -41.0965  23.6678  25
18.9  1  892.146  222.849  -42.4264  -13.734  20
18.9  2  401.221  297.29  -64.9519  0  12
19  0  996.724  476.845  -41.0965  22.6868  25
19  1  887.904  221.378  -42.4264  -14.715  20
19  2  394.726  297.192  -64.9519  0  12
19.1  0  992.614  479.015  -41.0965  21.7058  25
19.1  1  883.661  219.808  -42.4264  -15.696  20
19.1  2  388.231  297.094  -64.9519  0  12
19.2  0  988.505  481.088  -41.0965  20.7248  25
19.2  1  879.418  218.14  -42.4264  -16.677  20
19.2  2  381.736  296.996  -64.9519  0  12
19.3  0  984.395  483.062  -41.0965  19.7438  25
19.3  1  875.176  216.375  -42.4264  -17.658  20
19.3  2  375.24  296.897  -64.9519  0  12
19.4  0  980.285  484.938  -41.0965  18.7628  25
19.4  1  870.933  214.511  -42.4264  -18.639  20
19.4  2  368.745  296.799  -64.9519  0  12
19.5  0  976.176  486.717  -41.0965  17.7818  25
19.5  1  866.69  212.549  -42.4264  -19.62  20
19.5  2  362.25  296.701  -64.9519  0  12
19.6  0  972.066  488.397  -41.0965  16.8008  25
19.6  1  862.448  210.489  -42.4264  -20.601  20
19.6  2  355.755  296.603  64.9519  -0.981  12
19.7  0  967.956  489.979  -41.0965  15.8198  25
19.7  1  858.205  208.33  -42.4264  -21.582  20
19.7  2  362.25  296.407  64.9519  1.3734  12
19.8  0  963.847  491.462  -41.0965  14.8388  25
19.8  1  853.963  206.074  -42.4264  -22.563  20
19.8  2  368.745  296.446  64.9519  0  12
19.9  0  959.737  492.848  -41.0965  13.8578  25
19.9  1  849.72  203.72  -42.4264  -23.544  20
19.9  2  375.24  296.348  64.9519  0  12
20  0  955.627  494.136  -41.0965  12.8768  25
20  1  845.477  201.267  -42.4264  -24.525  20
20  2  381.736  296.25  64.9519  0  12
20.1  0  951.518  495.325  -41.0965  11.8958  25
20.1  1  841.235  198.717  -42.4264  -25.506  20
20.1  2  388.231  296.152  64.9519  0  12
20.2  0  947.408  496.417  -41.0965  10.9148  25
20.2  1  836.992  196.068  -42.4264  -26.487  20
20.2  2  394.726  296.054  64.9519  0  12
20.3  0  943.298  497.41  -41.0965  9.9338  25
20.3  1  832.749  193.321  -42.4264  -27.468  20
20.3  2  401.221  295.956  64.9519  0  12
20.4  0  939.189  498.306  -41.0965  8.9528  25
20.4  1  828.507  190.476  -42.4264  -28.449  20
20.4  2  407.716  295.858  64.9519  0  12
20.5  0  935.079  499.103  -41.0965  7.9718  25
20.5  1  824.264  187.533  -42.4264  -29.43  20
20.5  2  414.212  295.759  64.9519  0  12
20.6  0  930.97  499.802  -41.0965  6.9908  25
20.6  1  820.021  184.492  -42.4264  -30.411  20
20.6  2  420.707  295.661  64.9519  0  12
20.7  0  926.86  500.403  -41.0965  6.0098  25
20.7  1  815.779  181.353  -42.4264  -31.392  20
20.7  2  427.202  295.563  64.9519  0  12
20.8  0  922.75  500.906  -41.0965  5.0288  25
20.8  1  811.536  178.116  -42.4264  -32.373  20
20.8  2  433.697  295.465  64.9519  0  12
20.9  0  918.641  501.311  -41.0965  4.0478  25
20.9  1  807.294  174.78  -42.4264  -33.354  20
20.9  2  440.192  295.367  64.9519  0  12
21  0  914.531  501.617  -41.0965  3.0668  25
21  1  803.051  171.347  -42.4264  -34.335  20
21  2  446.688  295.269  64.9519  0  12
21.1  0  910.421  501.826  -41.0965  2.0858  25
21.1  1  798.808  167.815  -42.4264  -35.316  20
21.1  2  453.183  295.171  64.9519  0  12
21.2  0  906.312  501.936  -41.0965  1.1048  25
21.2  1  794.566  164.185  -42.4264  -36.297  20
21.2  2  459.678  295.073  64.9519  0  12
21.3  0  902.202  501.949  -41.0965  0.123802  25
21.3  1  790.323  160.458  -42.4264  -37.278  20
21.3  2  466.173  294.975  -64.9519  -0.981  12
21.4  0  898.092  501.863  -41.0965  -0.857198  25
21.4  1  786.08  156.632  -42.4264  -38.259  20
21.4  2  459.678  294.778  -64.9519  1.3734  12
21.5  0  893.983  501.679  -41.0965  -1.8382  25
21.5  1  781.838  152.708  -42.4264  -39.24  20
21.5  2  453.183  294.818  -64.9519  0  12
21.6  0  889.873  501.397  -41.0965  -2.8192  25
21.6  1  777.595  148.686  -42.4264  -40.221  20
21.6  2  446.688  294.72  -64.9519  0  12
21.7  0  885.763  501.017  -41.0965  -3.8002  25
21.7  1  773.352  144.565  -42.4264  -41.202  20
21.7  2  440.192  294.622  -64.9519  0  12
21.8  0  881.654  500.539  -41.0965  -4.7812  25
21.8  1  769.11  140.347  -42.4264  -42.183  20
21.8  2  433.697  294.523  -64.9519  0  12
21.9  0  877.544  499.963  -41.0965  -5.7622  25
21.9  1  764.867  136.031  -42.4264  -43.164  20
21.9  2  427.202  294.425  -64.9519  0  12
22  0  873.434  499.289  -41.0965  -6.7432  25
22  1  760.624  131.616  -42.4264  -44.145  20
22  2  420.707  294.327  -64.9519  0  12
22.1  0  869.325  498.516  -41.0965  -7.7242  25
22.1  1  756.382  127.104  -42.4264  -45.126  20
22.1  2  414.212  294.229  -64.9519  0  12
22.2  0  865.215  497.646  -41.0965  -8.7052  25
22.2  1  752.139  122.493  -42.4264  -46.107  20
22.2  2  407.716  294.131  -64.9519  0  12
22.3  0  861.105  496.677  -41.0965  -9.6862  25
22.3  1  747.897  117.784  -42.4264  -47.088  20
22.3  2  401.221  294.033  -64.9519  0  12
22.4  0  856.996  495.61  -41.0965  -10.6672  25
22.4  1  743.654  112.977  -42.4264  -48.069  20
22.4  2  394.726  293.935  -64.9519  0  12
22.5  0  852.886  494.445  -41.0965  -11.6482  25
22.5  1  739.411  108.072  -42.4264  -49.05  20
22.5  2  388.231  293.837  -64.9519  0  12
22.6  0  848.777  493.182  -41.0965  -12.6292  25
22.6  1  735.169  103.069  -42.4264  -50.031  20
22.6  2  381.736  293.739  -64.9519  0  12
22.7  0  844.667  491.821  -41.0965  -13.6102  25
22.7  1  730.926  97.968  -42.4264  -51.012  20
22.7  2  375.24  293.641  -64.9519  0  12
22.8  0  840.557  490.362  -41.0965  -14.5912  25
22.8  1  726.683  92.7687  -42.4264  -51.993  20
22.8  2  368.745  293.542  -64.9519  0  12
22.9  0  836.448  488.805  -41.0965  -15.5722  25
22.9  1  722.441  87.4713  -42.4264  -52.974  20
22.9  2  362.25  293.444  -64.9519  0  12
23  0  832.338  487.15  -41.0965  -16.5532  25
23  1  718.198  82.0758  -42.4264  -53.955  20
23  2  355.755  293.346  -64.9519  0  12
23.1  0  828.228  485.396  -41.0965  -17.5342  25
23.1  1  713.955  76.5822  -42.4264  -54.936  20
23.1  2  349.26  293.248  64.9519  -0.981  12
23.2  0  824.119  483.545  -41.0965  -18.5152  25
23.2  1  709.713  70.9905  -42.4264  -55.917  20
23.2  2  355.755  293.052  64.9519  1.3734  12
23.3  0  820.009  481.595  -41.0965  -19.4962  25
23.3  1  705.47  65.3007  -42.4264  -56.898  20
23.3  2  362.25  293.091  64.9519  0  12
23.4  0  815.899  479.548  -41.0965  -20.4772  25
23.4  1  701.227  59.5128  -42.4264  -57.879  20
23.4  2  368.745  292.993  64.9519  0  12
23.5  0  811.79  477.402  -41.0965  -21.4582  25
23.5  1  696.985  53.6268  -42.4264  -58.86  20
23.5  2  375.24  292.895  64.9519  0  12
23.6  0  807.68  475.158  -41.0965  -22.4392  25
23.6  1  692.742  47.6427  -42.4264  -59.841  20
23.6  2  381.736  292.797  64.9519  0  12
23.7  0  803.57  472.816  -41.0965  -23.4202  25
23.7  1  688.5  41.5605  -42.4264  -60.822  20
23.7  2  388.231  292.699  64.9519  0  12
23.8  0  799.461  470.376  -41.0965  -24.4012  25
23.8  1  684.257  35.3802  -42.4264  -61.803  20
23.8  2  394.726  292.601  64.9519  0  12
23.9  0  795.351  467.837  -41.0965  -25.3822  25
23.9  1  680.014  29.1018  -42.4264  -62.784  20
23.9  2  401.221  292.503  64.9519  0  12
24  0  791.241  465.201  -41.0965  -26.3632  25
24  1  675.772  22.7253  -42.4264  -63.765  20
24  2  407.716  292.404  64.9519  0  12
24.1  0  787.132  462.467  -41.0965  -27.3442  25
24.1  1  671.529  16.2507  -42.4264  -64.746  20
24.1  2  414.212  292.306  64.9519  0  12
24.2  0  783.022  459.634  -41.0965  -28.3252  25
24.2  1  667.286  9.67798  -42.4264  -65.727  20
24.2  2  420.707  292.208  64.9519  0  12
24.3  0  778.912  456.704  -41.0965  -29.3062  25
24.3  1  663.044  3.00718  -42.4264  -66.708  20
24.3  2  427.202  292.11  64.9519  0  12
24.4  0  774.803  453.675  -41.0965  -30.2872  25
24.4  1  658.801  -3.76172  -42.4264  67.689  20
24.4  2  433.697  292.012  64.9519  0  12
24.5  0  770.693  450.548  -41.0965  -31.2682  25
24.5  1  654.558  2.90908  -42.4264  66.708  20
24.5  2  440.192  291.914  64.9519  0  12
24.6  0  766.584  447.323  -41.0965  -32.2492  25
24.6  1  650.316  9.48178  -42.4264  65.727  20
24.6  2  446.688  291.816  64.9519  0  12
24.7  0  762.474  444  -41.0965  -33.2302  25
24.7  1  646.073  15.9564  -42.4264  64.746  20
24.7  2  453.183  291.718  64.9519  0  12
24.8  0  758.364  440.579  -41.0965  -34.2112  25
24.8  1  641.831  22.3329  -42.4264  63.765  20
24.8  2  459.678  291.62  64.9519  0  12
24.9  0  754.255  437.06  -41.0965  -35.1922  25
24.9  1  637.588  28.6113  -42.4264  62.784  20
24.9  2  466.173  291.522  64.9519  0  12
25  0  750.145  433.442  -41.0965  -36.1732  25
25  1  633.345  34.7916  -42.4264  61.803  20
25  2  472.668  291.423  64.9519  0  12
25.1  0  746.035  429.727  -41.0965  -37.1542  25
25.1  1  629.103  40.8738  -42.4264  60.822  20
25.1  2  479.164  291.325  64.9519  0  12
25.2  0  741.926  425.913  -41.0965  -38.1352  25
25.2  1  624.86  46.8579  -42.4264  59.841  20
25.2  2  485.659  291.227  64.9519  -0.981  12
25.3  0  737.816  422.002  -41.0965  -39.1162  25
25.3  1  620.617  52.7439  -42.4264  58.86  20
25.3  2  492.154  291.031  64.9519  -1.962  12
25.4  0  733.706  417.992  -41.0965  -40.0972  25
25.4  1  616.375  58.5318  -42.4264  57.879  20
25.4  2  498.649  290.737  64.9519  -2.943  12
25.5  0  729.597  413.884  -41.0965  -41.0782  25
25.5  1  612.132  64.2216  -42.4264  56.898  20
25.5  2  505.144  290.344  64.9519  -3.924  12
25.6  0  725.487  409.678  -41.0965  -42.0592  25
25.6  1  607.889  69.8133  -42.4264  55.917  20
25.6  2  511.639  289.854  64.9519  -4.905  12
25.7  0  721.377  405.374  -41.0965  -43.0402  25
25.7  1  603.647  75.3069  -42.4264  54.936  20
25.7  2  518.135  289.265  64.9519  -5.886  12
25.8  0  717.268  400.972  -41.0965  -44.0212  25
25.8  1  599.404  80.7024  -42.4264  53.955  20
25.8  2  524.63  288.579  64.9519  -6.867  12
25.9  0  713.158  396.472  -41.0965  -45.0022  25
25.9  1  595.161  85.9998  -42.4264  52.974  20
25.9  2  531.125  287.794  64.9519  -7.848  12
26  0  709.048  391.874  -41.0965  -45.9832  25
26  1  590.919  91.1991  -42.4264  51.993  20
26  2  537.62  286.911  64.9519  -8.829  12
26.1  0  704.939  387.177  -41.0965  -46.9642  25
26.1  1  586.676  96.3003  -42.4264  51.012  20
26.1  2  544.115  285.93  64.9519  -9.81  12
26.2  0  700.829  382.383  -41.0965  -47.9452  25
26.2  1  582.434  101.303  -42.4264  50.031  20
26.2  2  550.611  284.851  64.9519  -10.791  12
26.3  0  696.719  377.49  -41.0965  -48.9262  25
26.3  1  578.191  106.208  -42.4264  49.05  20
26.3  2  557.106  283.674  64.9519  -11.772  12
26.4  0  692.61  372.499  -41.0965  -49.9072  25
26.4  1  573.948  111.015  -42.4264  48.069  20
26.4  2  563.601  282.398  64.9519  -12.753  12
26.5  0  688.5  367.411  -41.0965  -50.8882  25
26.5  1  569.706  115.724  -42.4264  47.088  20
26.5  2  570.096  281.025  64.9519  -13.734  12
26.6  0  684.391  362.224  -41.0965  -51.8692  25
26.6  1  565.463  120.335  -42.4264  46.107  20
26.6  2  576.591  279.553  64.9519  -14.715  12
26.7  0  680.281  356.939  -41.0965  -52.8502  25
26.7  1  561.22  124.847  -42.4264  45.126  20
26.7  2  583.087  277.984  64.9519  -15.696  12
26.8  0  676.171  351.556  -41.0965  -53.8312  25
26.8  1  556.978  129.262  -42.4264  44.145  20
26.8  2  589.582  276.316  64.9519  -16.677  12
26.9  0  672.062  346.074  -41.0965  -54.8122  25
26.9  1  552.735  133.578  -42.4264  43.164  20
26.9  2  596.077  274.55  64.9519  -17.658  12
27  0  667.952  340.495  -41.0965  -55.7932  25
27  1  548.492  137.797  -42.4264  42.183  20
27  2  602.572  272.686  64.9519  -18.639  12
27.1  0  663.842  334.818  -41.0965  -56.7742  25
27.1  1  544.25  141.917  -42.4264  41.202  20
27.1  2  609.067  270.724  64.9519  -19.62  12
27.2  0  659.733  329.042  -41.0965  -57.7552  25
27.2  1  540.007  145.939  -42.4264  40.221  20
27.2  2  615.563  268.664  64.9519  -20.601  12
27.3  0  655.623  323.168  -41.0965  -58.7362  25
27.3  1  535.765  149.863  -42.4264  39.24  20
27.3  2  622.058  266.506  64.9519  -21.582  12
27.4  0  651.513  317.197  -41.0965  -59.7172  25
27.4  1  531.522  153.689  -42.4264  38.259  20
27.4  2  628.553  264.25  64.9519  -22.563  12
27.5  0  647.404  311.127  -41.0965  -60.6982  25
27.5  1  527.279  157.417  -42.4264  37.278  20
27.5  2  635.048  261.895  64.9519  -23.544  12
27.6  0  643.294  304.959  -41.0965  -61.6792  25
27.6  1  523.037  161.046  -42.4264  36.297  20
27.6  2  641.543  259.443  64.9519  -24.525  12
27.7  0  639.184  298.693  -41.0965  -62.6602  25
27.7  1  518.794  164.578  -42.4264  35.316  20
27.7  2  648.038  256.892  64.9519  -25.506  12
27.8  0  635.075  292.329  -41.0965  -63.6412  25
27.8  1  514.551  168.011  -42.4264  34.335  20
27.8  2  654.534  254.244  64.9519  -26.487  12
27.9  0  630.965  285.867  -41.0965  -64.6222  25
27.9  1  510.309  171.347  -42.4264  33.354  20
27.9  2  661.029  251.497  64.9519  -27.468  12
28  0  626.855  279.306  -41.0965  -65.6032  25
28  1  506.066  174.584  -42.4264  32.373  20
28  2  667.524  248.652  64.9519  -28.449  12
28.1  0  622.746  272.648  -41.0965  -66.5842  25
28.1  1  501.823  177.723  -42.4264  31.392  20
28.1  2  674.019  245.709  64.9519  -29.43  12
28.2  0  618.636  265.891  -41.0965  -67.5652  25
28.2  1  497.581  180.764  -42.4264  30.411  20
28.2  2  680.514  242.668  64.9519  -30.411  12
28.3  0  614.526  259.037  -41.0965  -68.5462  25
28.3  1  493.338  183.707  -42.4264  29.43  20
28.3  2  687.01  239.529  64.9519  -31.392  12
28.4  0  610.417  252.084  -41.0965  -69.5272  25
28.4  1  489.095  186.552  -42.4264  28.449  20
28.4  2  693.505  236.291  64.9519  -32.373  12
28.5  0  606.307  245.033  -41.0965  -70.5082  25
28.5  1  484.853  189.299  -42.4264  27.468  20
28.5  2  700  232.956  64.9519  -33.354  12
28.6  0  602.197  237.884  -41.0965  -71.4892  25
28.6  1  480.61  191.948  -42.4264  26.487  20
28.6  2  706.495  229.522  64.9519  -34.335  12
28.7  0  598.088  230.637  -41.0965  -72.4702  25
28.7  1  476.368  194.498  -42.4264  25.506  20
28.7  2  712.99  225.991  64.9519  -35.316  12
28.8  0  593.978  223.292  -41.0965  -73.4512  25
28.8  1  472.125  196.951  -42.4264  24.525  20
28.8  2  719.486  222.361  64.9519  -36.297  12
28.9  0  589.869  215.849  -41.0965  -74.4322  25
28.9  1  467.882  199.305  -42.4264  23.544  20
28.9  2  725.981  218.633  64.9519  -37.278  12
29  0  585.759  208.308  -41.0965  -75.4132  25
29  1  463.64  201.562  -42.4264  22.563  20
29  2  732.476  214.807  64.9519  -38.259  12
29.1  0  581.649  200.668  -41.0965  -76.3942  25
29.1  1  459.397  203.72  -42.4264  21.582  20
29.1  2  738.971  210.883  64.9519  -39.24  12
29.2  0  577.54  192.931  -41.0965  -77.3752  25
29.2  1  455.154  205.78  -42.4264  20.601  20
29.2  2  745.466  206.861  64.9519  -40.221  12
